Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock_Name,Adjusted_Date,open_next_day,open_close_diff,close_next_open_diff,open_next_open_diff,Label
2024-10-11 00:00:00+05:30,967.4500122070312,971.9000244140624,947.25,948.8499755859376,957899,0.0,0.0,LICI.NS,2024-10-11,958.2999877929688,-18.600036621093636,9.450012207031136,-9.1500244140625,1
2024-10-14 00:00:00+05:30,958.2999877929688,965.9500122070312,954.75,959.5,655775,0.0,0.0,LICI.NS,2024-10-14,963.0,1.20001220703125,3.5,4.70001220703125,1
2024-10-15 00:00:00+05:30,963.0,965.0,943.2999877929688,947.8499755859376,1201370,0.0,0.0,LICI.NS,2024-10-15,947.8499755859376,-15.150024414062386,0.0,-15.150024414062386,-1
2024-10-16 00:00:00+05:30,947.8499755859376,955.0,941.25,942.9500122070312,976566,0.0,0.0,LICI.NS,2024-10-16,942.9500122070312,-4.899963378906364,0.0,-4.899963378906364,-1
2024-10-17 00:00:00+05:30,942.9500122070312,949.9000244140624,931.0,933.0999755859376,731896,0.0,0.0,LICI.NS,2024-10-17,930.0,-9.850036621093636,-3.0999755859376137,-12.95001220703125,-1
2024-10-18 00:00:00+05:30,930.0,941.9500122070312,925.2999877929688,934.9000244140624,707640,0.0,0.0,LICI.NS,2024-10-18,945.0,4.900024414062386,10.099975585937614,15.0,1
2024-10-21 00:00:00+05:30,945.0,952.9000244140624,922.0999755859376,926.2999877929688,767516,0.0,0.0,LICI.NS,2024-10-21,926.0,-18.70001220703125,-0.29998779296875,-19.0,-1
2024-10-22 00:00:00+05:30,926.0,933.2999877929688,909.25,915.5,1397403,0.0,0.0,LICI.NS,2024-10-22,919.8499755859376,-10.5,4.349975585937614,-6.150024414062386,1
2024-10-23 00:00:00+05:30,919.8499755859376,924.9000244140624,895.1500244140625,909.4500122070312,1053255,0.0,0.0,LICI.NS,2024-10-23,906.0,-10.399963378906364,-3.45001220703125,-13.849975585937614,-1
2024-10-24 00:00:00+05:30,906.0,924.0,906.0,912.4000244140624,911588,0.0,0.0,LICI.NS,2024-10-24,910.0999755859376,6.400024414062386,-2.3000488281247726,4.099975585937614,-1
2024-10-25 00:00:00+05:30,910.0999755859376,918.0,888.2999877929688,903.6500244140624,1268810,0.0,0.0,LICI.NS,2024-10-25,909.3499755859376,-6.449951171875227,5.699951171875227,-0.75,1
2024-10-28 00:00:00+05:30,909.3499755859376,923.6500244140624,896.6500244140625,915.4000244140624,1060660,0.0,0.0,LICI.NS,2024-10-28,920.0999755859376,6.050048828124773,4.699951171875227,10.75,1
2024-10-29 00:00:00+05:30,920.0999755859376,937.1500244140624,915.7999877929688,934.4000244140624,1053721,0.0,0.0,LICI.NS,2024-10-29,937.8499755859376,14.300048828124773,3.4499511718752274,17.75,1
2024-10-30 00:00:00+05:30,937.8499755859376,947.4500122070312,930.0499877929688,934.9500122070312,683462,0.0,0.0,LICI.NS,2024-10-30,933.0,-2.8999633789063637,-1.95001220703125,-4.849975585937614,-1
2024-10-31 00:00:00+05:30,933.0,939.5,920.0,923.0499877929688,634496,0.0,0.0,LICI.NS,2024-10-31,926.9000244140624,-9.95001220703125,3.8500366210936363,-6.099975585937614,1
2024-11-01 00:00:00+05:30,926.9000244140624,932.0,925.2999877929688,930.3499755859376,153297,0.0,0.0,LICI.NS,2024-11-01,934.0,3.4499511718752274,3.6500244140623863,7.099975585937614,1
2024-11-04 00:00:00+05:30,934.0,936.4000244140624,911.25,923.75,614860,0.0,0.0,LICI.NS,2024-11-04,925.0,-10.25,1.25,-9.0,-1
2024-11-05 00:00:00+05:30,925.0,930.3499755859376,915.7999877929688,928.6500244140624,834576,0.0,0.0,LICI.NS,2024-11-05,930.0,3.6500244140623863,1.3499755859376137,5.0,1
2024-11-06 00:00:00+05:30,930.0,947.7999877929688,924.1500244140624,945.25,1026191,0.0,0.0,LICI.NS,2024-11-06,945.0,15.25,-0.25,15.0,1
2024-11-07 00:00:00+05:30,945.0,954.0,927.1500244140624,929.7000122070312,816992,0.0,0.0,LICI.NS,2024-11-07,931.0,-15.29998779296875,1.29998779296875,-14.0,-1
2024-11-08 00:00:00+05:30,931.0,934.8499755859376,911.9000244140624,914.6500244140624,717691,0.0,0.0,LICI.NS,2024-11-08,920.0,-16.349975585937614,5.349975585937614,-11.0,1
2024-11-11 00:00:00+05:30,920.0,933.7000122070312,909.0,918.4500122070312,1238920,0.0,0.0,LICI.NS,2024-11-11,930.5,-1.54998779296875,12.04998779296875,10.5,1
2024-11-12 00:00:00+05:30,930.5,958.0,918.0,921.1500244140624,2255309,0.0,0.0,LICI.NS,2024-11-12,922.0,-9.349975585937614,0.8499755859376137,-8.5,-1
2024-11-13 00:00:00+05:30,922.0,924.9000244140624,890.0499877929688,897.9000244140625,1326985,0.0,0.0,LICI.NS,2024-11-13,905.0,-24.0999755859375,7.0999755859375,-17.0,1
2024-11-14 00:00:00+05:30,905.0,924.5,895.5999755859375,908.6500244140624,1221663,0.0,0.0,LICI.NS,2024-11-14,908.6500244140624,3.6500244140623863,0.0,3.6500244140623863,1
2024-11-18 00:00:00+05:30,908.6500244140624,916.9500122070312,900.0,901.75,667386,0.0,0.0,LICI.NS,2024-11-18,910.0,-6.900024414062386,8.25,1.3499755859376137,1
2024-11-19 00:00:00+05:30,910.0,916.6500244140624,894.0,896.6500244140625,778486,0.0,0.0,LICI.NS,2024-11-19,894.0,-13.3499755859375,-2.6500244140625,-16.0,-1
2024-11-21 00:00:00+05:30,894.0,898.9500122070312,872.0,881.9500122070312,1648142,0.0,0.0,LICI.NS,2024-11-21,884.0,-12.04998779296875,2.04998779296875,-10.0,1
2024-11-22 00:00:00+05:30,884.0,895.0,879.0,889.5,947168,0.0,0.0,LICI.NS,2024-11-22,905.9500122070312,5.5,16.45001220703125,21.95001220703125,1
2024-11-25 00:00:00+05:30,905.9500122070312,911.75,902.5999755859376,905.0499877929688,1116286,0.0,0.0,LICI.NS,2024-11-25,905.0499877929688,-0.9000244140625,0.0,-0.9000244140625,0
2024-11-26 00:00:00+05:30,905.0499877929688,919.7999877929688,900.0,907.2000122070312,873562,0.0,0.0,LICI.NS,2024-11-26,910.0,2.1500244140625,2.79998779296875,4.95001220703125,1
2024-11-27 00:00:00+05:30,910.0,917.5,906.0,916.2999877929688,779480,0.0,0.0,LICI.NS,2024-11-27,920.0,6.29998779296875,3.70001220703125,10.0,1
2024-11-28 00:00:00+05:30,920.0,952.5,917.25,938.5999755859376,2788917,0.0,0.0,LICI.NS,2024-11-28,947.0,18.599975585937614,8.400024414062386,27.0,1
2024-11-29 00:00:00+05:30,947.0,992.1500244140624,945.0,985.5,7397971,0.0,0.0,LICI.NS,2024-11-29,985.0,38.5,-0.5,38.0,1
2024-12-02 00:00:00+05:30,985.0,999.9500122070312,974.3499755859376,983.7999877929688,1979567,0.0,0.0,LICI.NS,2024-12-02,990.0,-1.20001220703125,6.20001220703125,5.0,1
2024-12-03 00:00:00+05:30,990.0,995.0,966.2000122070312,969.75,1659133,0.0,0.0,LICI.NS,2024-12-03,970.0,-20.25,0.25,-20.0,-1
2024-12-04 00:00:00+05:30,970.0,982.0,967.5999755859376,971.3499755859376,1044244,0.0,0.0,LICI.NS,2024-12-04,978.0,1.3499755859376137,6.650024414062386,8.0,1
2024-12-05 00:00:00+05:30,978.0,981.0,966.25,976.9000244140624,1211446,0.0,0.0,LICI.NS,2024-12-05,977.9000244140624,-1.0999755859376137,1.0,-0.09997558593761369,0
2024-12-06 00:00:00+05:30,977.9000244140624,992.9500122070312,975.2000122070312,983.25,1330397,0.0,0.0,LICI.NS,2024-12-06,987.6500244140624,5.349975585937614,4.400024414062386,9.75,1
2024-12-09 00:00:00+05:30,987.6500244140624,1007.7999877929688,981.8499755859376,986.3499755859376,2050254,0.0,0.0,LICI.NS,2024-12-09,979.0,-1.3000488281247726,-7.349975585937614,-8.650024414062386,-1
2024-12-10 00:00:00+05:30,979.0,979.0,945.5,948.2000122070312,3666785,0.0,0.0,LICI.NS,2024-12-10,948.2000122070312,-30.79998779296875,0.0,-30.79998779296875,-1
2024-12-11 00:00:00+05:30,948.2000122070312,952.0,937.1500244140624,938.7999877929688,1218352,0.0,0.0,LICI.NS,2024-12-11,939.0,-9.4000244140625,0.20001220703125,-9.20001220703125,-1
2024-12-12 00:00:00+05:30,939.0,944.0,926.5499877929688,928.5,1226052,0.0,0.0,LICI.NS,2024-12-12,928.9000244140624,-10.5,0.4000244140623863,-10.099975585937614,-1
2024-12-13 00:00:00+05:30,928.9000244140624,934.0,913.5499877929688,931.9000244140624,1275193,0.0,0.0,LICI.NS,2024-12-13,935.0,3.0,3.0999755859376137,6.099975585937614,1
2024-12-16 00:00:00+05:30,935.0,936.5,923.0,923.9000244140624,709525,0.0,0.0,LICI.NS,2024-12-16,931.4000244140624,-11.099975585937614,7.5,-3.5999755859376137,1
2024-12-17 00:00:00+05:30,931.4000244140624,934.7999877929688,918.0,920.0499877929688,1020033,0.0,0.0,LICI.NS,2024-12-17,920.0,-11.350036621093636,-0.04998779296875,-11.400024414062386,-1
2024-12-18 00:00:00+05:30,920.0,924.5,905.0,906.4500122070312,1200629,0.0,0.0,LICI.NS,2024-12-18,895.0,-13.54998779296875,-11.45001220703125,-25.0,-1
2024-12-19 00:00:00+05:30,895.0,908.0,890.5499877929688,905.0499877929688,1432458,0.0,0.0,LICI.NS,2024-12-19,905.7000122070312,10.04998779296875,0.6500244140625,10.70001220703125,1
2024-12-20 00:00:00+05:30,905.7000122070312,914.9000244140624,895.3499755859375,901.7000122070312,1401586,0.0,0.0,LICI.NS,2024-12-20,902.5,-4.0,0.79998779296875,-3.20001220703125,-1
2024-12-23 00:00:00+05:30,902.5,906.9000244140624,892.5999755859375,904.7999877929688,1947520,0.0,0.0,LICI.NS,2024-12-23,904.7000122070312,2.29998779296875,-0.0999755859375,2.20001220703125,1
2024-12-24 00:00:00+05:30,904.7000122070312,904.7999877929688,890.0,890.6500244140625,980630,0.0,0.0,LICI.NS,2024-12-24,890.6500244140625,-14.04998779296875,0.0,-14.04998779296875,-1
2024-12-26 00:00:00+05:30,890.6500244140625,895.0,885.1500244140625,891.9000244140625,766954,0.0,0.0,LICI.NS,2024-12-26,893.0,1.25,1.0999755859375,2.3499755859375,1
2024-12-27 00:00:00+05:30,893.0,899.9000244140625,885.5,887.0,592236,0.0,0.0,LICI.NS,2024-12-27,891.75,-6.0,4.75,-1.25,1
2024-12-30 00:00:00+05:30,891.75,928.9000244140624,878.4500122070312,905.4000244140624,3192145,0.0,0.0,LICI.NS,2024-12-30,903.0,13.650024414062386,-2.4000244140623863,11.25,-1
2024-12-31 00:00:00+05:30,903.0,903.0,883.0999755859375,892.0,1282443,0.0,0.0,LICI.NS,2024-12-31,896.0,-11.0,4.0,-7.0,1
2025-01-01 00:00:00+05:30,896.0,898.2999877929688,890.0,896.4000244140625,524731,0.0,0.0,LICI.NS,2025-01-01,898.0,0.4000244140625,1.5999755859375,2.0,1
2025-01-02 00:00:00+05:30,898.0,904.5,896.0499877929688,902.3499755859376,601073,0.0,0.0,LICI.NS,2025-01-02,904.0,4.349975585937614,1.6500244140623863,6.0,1
2025-01-03 00:00:00+05:30,904.0,917.9000244140624,902.3499755859376,908.4000244140624,889032,0.0,0.0,LICI.NS,2025-01-03,908.4000244140624,4.400024414062386,0.0,4.400024414062386,1
2025-01-06 00:00:00+05:30,908.4000244140624,909.9000244140624,872.0999755859375,875.8499755859375,1060694,0.0,0.0,LICI.NS,2025-01-06,877.9000244140625,-32.550048828124886,2.050048828125,-30.499999999999886,1
2025-01-07 00:00:00+05:30,877.9000244140625,885.0,861.1500244140625,876.4000244140625,1323119,0.0,0.0,LICI.NS,2025-01-07,,-1.5,0.0,-1.5,0
2024-09-02 00:00:00+05:30,2257.0,2265.800048828125,2229.699951171875,2232.75,1206137,0.0,0.0,LUPIN.NS,2024-09-02,2235.0,-24.25,2.25,-22.0,1
2024-09-03 00:00:00+05:30,2235.0,2272.0,2235.0,2240.25,1335680,0.0,0.0,LUPIN.NS,2024-09-03,2225.0,5.25,-15.25,-10.0,-1
2024-09-04 00:00:00+05:30,2225.0,2284.14990234375,2206.60009765625,2277.25,1807013,0.0,0.0,LUPIN.NS,2024-09-04,2285.0,52.25,7.75,60.0,1
